HUD Metro Fair Market Rent Area Name,CBSASub23,"ZIP
Code",erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"Vallejo-Fairfield, CA MSA",METRO46700M46700,95687,"$1,550","$1,760","$2,130","$3,030","$3,540"
"Vallejo-Fairfield, CA MSA",METRO46700M46700,95688,"$1,428","$1,620","$1,963","$2,790","$3,266"
"Vallejo-Fairfield, CA MSA",METRO46700M46700,95690,"$1,428","$1,620","$1,963","$2,790","$3,266"
"Vallejo-Fairfield, CA MSA",METRO46700M46700,95694,"$1,428","$1,620","$1,963","$2,790","$3,266"
"Vallejo-Fairfield, CA MSA",METRO46700M46700,95696,"$1,430","$1,620","$1,963","$2,790","$3,266"
"Victoria, TX MSA",METRO47020M47020,77901,$880,$950,"$1,180","$1,503","$1,700"
"Victoria, TX MSA",METRO47020M47020,77902,$880,$950,"$1,180","$1,503","$1,700"
"Victoria, TX MSA",METRO47020M47020,77903,$880,$950,"$1,180","$1,503","$1,700"
"Victoria, TX MSA",METRO47020M47020,77904,$940,"$1,020","$1,270","$1,620","$1,820"
"Victoria, TX MSA",METRO47020M47020,77905,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77951,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77960,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77963,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77968,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77973,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77974,$910,$990,"$1,230","$1,570","$1,770"
"Victoria, TX MSA",METRO47020M47020,77976,$910,$990,"$1,230","$1,570","$1,770"
"Victoria, TX MSA",METRO47020M47020,77977,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77979,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77988,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77993,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,77995,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,78107,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,78119,$876,$949,"$1,180","$1,503","$1,696"
"Victoria, TX MSA",METRO47020M47020,78164,$876,$949,"$1,180","$1,503","$1,696"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08270,"$1,095","$1,143","$1,480","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08302,"$1,095","$1,143","$1,471","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08311,"$1,240","$1,300","$1,670","$2,200","$2,360"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08313,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08314,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08315,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08316,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08318,"$1,095","$1,180","$1,471","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08320,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08321,"$1,095","$1,143","$1,471","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08323,"$1,190","$1,240","$1,600","$2,110","$2,260"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08324,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08327,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08329,"$1,280","$1,330","$1,710","$2,260","$2,420"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08332,"$1,100","$1,150","$1,480","$1,950","$2,090"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08340,"$1,260","$1,430","$1,810","$2,540","$2,760"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08344,"$1,270","$1,410","$1,720","$2,130","$2,440"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08345,"$1,095","$1,143","$1,471","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08348,"$1,100","$1,150","$1,480","$1,950","$2,090"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08349,"$1,300","$1,350","$1,740","$2,300","$2,460"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08352,"$1,095","$1,143","$1,471","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08353,"$1,095","$1,143","$1,471","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08360,"$1,095","$1,143","$1,471","$1,941","$2,079"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08361,"$1,120","$1,170","$1,510","$1,990","$2,130"
"Vineland-Bridgeton, NJ MSA",METRO47220M47220,08362,"$1,095","$1,143","$1,471","$1,941","$2,080"
"Camden County, NC HUD Metro FMR Area",METRO47260M37029,27909,$820,$830,$970,"$1,380","$1,650"
"Camden County, NC HUD Metro FMR Area",METRO47260M37029,27921,$830,$840,$980,"$1,390","$1,670"
"Camden County, NC HUD Metro FMR Area",METRO47260M37029,27973,$900,$920,"$1,080","$1,510","$1,840"
"Camden County, NC HUD Metro FMR Area",METRO47260M37029,27974,$720,$720,$900,"$1,200","$1,440"
"Camden County, NC HUD Metro FMR Area",METRO47260M37029,27976,"$1,010","$1,030","$1,200","$1,690","$2,040"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23001,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23003,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23018,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23021,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23025,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23035,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23045,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23050,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23056,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23061,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23062,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23064,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23066,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23068,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23072,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23076,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23081,"$1,180","$1,200","$1,400","$1,960","$2,380"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23089,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23090,"$1,370","$1,390","$1,630","$2,280","$2,780"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23107,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23109,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23119,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23125,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23127,"$1,180","$1,200","$1,400","$1,960","$2,380"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23128,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23130,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23131,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23138,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23149,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23154,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23155,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23163,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23168,"$1,260","$1,280","$1,500","$2,100","$2,560"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23178,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23183,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23184,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23185,"$1,130","$1,150","$1,350","$1,890","$2,300"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23187,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23188,"$1,210","$1,230","$1,440","$2,010","$2,450"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23190,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23304,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23314,"$1,230","$1,250","$1,460","$2,040","$2,490"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23315,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23320,"$1,380","$1,400","$1,640","$2,290","$2,790"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23321,"$1,140","$1,160","$1,360","$1,900","$2,320"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23322,"$1,480","$1,510","$1,760","$2,460","$3,000"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23323,"$1,250","$1,270","$1,490","$2,080","$2,540"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23324,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23325,"$1,130","$1,150","$1,340","$1,870","$2,280"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23326,"$1,200","$1,220","$1,430","$2,000","$2,440"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23327,"$1,200","$1,220","$1,430","$2,000","$2,440"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23328,"$1,200","$1,220","$1,430","$2,000","$2,440"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23430,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23431,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23432,"$1,160","$1,180","$1,380","$1,930","$2,350"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23433,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23434,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23435,"$1,400","$1,430","$1,670","$2,330","$2,840"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23436,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23437,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23438,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23439,"$1,160","$1,180","$1,380","$1,930","$2,350"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23450,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23451,"$1,290","$1,320","$1,540","$2,150","$2,620"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23452,"$1,290","$1,320","$1,540","$2,150","$2,620"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23453,"$1,270","$1,290","$1,510","$2,110","$2,570"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23454,"$1,230","$1,260","$1,470","$2,050","$2,500"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23455,"$1,360","$1,390","$1,620","$2,260","$2,760"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23456,"$1,650","$1,680","$1,970","$2,750","$3,360"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23457,"$1,140","$1,160","$1,360","$1,900","$2,320"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23459,"$1,630","$1,660","$1,940","$2,710","$3,300"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23460,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23461,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23462,"$1,310","$1,330","$1,560","$2,180","$2,660"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23463,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23464,"$1,270","$1,290","$1,510","$2,110","$2,570"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23466,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23467,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23471,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23479,"$1,280","$1,300","$1,520","$2,120","$2,590"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23487,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23501,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23502,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23503,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23504,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23505,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23507,"$1,150","$1,170","$1,370","$1,910","$2,330"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23508,"$1,120","$1,140","$1,330","$1,860","$2,270"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23509,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23510,"$1,320","$1,340","$1,570","$2,190","$2,670"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23511,"$1,650","$1,680","$1,960","$2,740","$3,340"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23513,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23514,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23515,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23517,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23518,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23523,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23529,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23541,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23551,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23601,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23602,"$1,130","$1,150","$1,350","$1,890","$2,300"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23603,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23604,"$1,500","$1,530","$1,790","$2,500","$3,050"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23605,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23606,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23607,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23608,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23609,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23612,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23651,"$1,510","$1,540","$1,800","$2,510","$3,070"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23661,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23662,"$1,180","$1,200","$1,400","$1,960","$2,380"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23663,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23664,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23665,"$1,590","$1,620","$1,890","$2,640","$3,220"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23666,"$1,180","$1,200","$1,400","$1,960","$2,380"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23669,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23670,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23690,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23691,"$1,670","$1,700","$1,990","$2,780","$3,390"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23692,"$1,350","$1,380","$1,610","$2,250","$2,740"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23693,"$1,320","$1,340","$1,570","$2,190","$2,670"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23696,"$1,590","$1,620","$1,890","$2,640","$3,220"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23701,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23702,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23703,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23704,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23705,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23707,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23708,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23709,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23851,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23866,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,23898,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27916,"$1,130","$1,150","$1,350","$1,890","$2,300"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27917,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27923,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27927,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27929,"$1,170","$1,200","$1,400","$1,950","$2,380"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27939,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27941,"$1,116","$1,137","$1,329","$1,857","$2,264"
"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,27947,"$1,116","$1,137","$1,329","$1,857","$2,264"
